mangaid,plateifu,ewha_1re,classification,classification_in_1psf,classification_out_1psf,last_lier_re,sy_annulus_flag,baseline_radial_profile,log_sersic_mass,log_elpetro_mass,phi,nsa_sersic_absmag [FNugriz]
1-95842,8612-12705,12.098468576980569,cLIER,LIER,SF,0.44141298,False,"[{""r"": 0.22070649000000003, ""class"": ""LIER""}, {""r"": 0.44141298000000007, ""class"": ""LIER""}, {""r"": 0.6621194700000002, ""class"": ""SF""}, {""r"": 0.8828259600000001, ""class"": ""SF""}, {""r"": 1.10353245, ""class"": ""SF""}, {""r"": 1.32423894, ""class"": ""SF""}, {""r"": 1.54494543, ""class"": ""SF""}, {""r"": 1.76565192, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.98635841, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2070649, ""class"": ""Bad_SNR (Lineless)""}]",10.56607906611432,10.31041501988746,29.1903,[-16.5351 -17.0031 -18.2382 -20.0031 -21.0554 -21.5378 -21.9266]
1-594755,8612-1901,1.8863320370967744,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,11.322688492843422,10.78034251921436,146.566,[-20.8896 -21.1578 -22.2755 -22.8666 -23.3708 -23.6784 -23.8999]
1-95825,8612-1902,6.570328422972973,eLIER,LIER,LIER,2.56565952,False,"[{""r"": 0.32070744, ""class"": ""LIER""}, {""r"": 0.64141488, ""class"": ""LIER""}, {""r"": 0.96212232, ""class"": ""LIER""}, {""r"": 1.28282976, ""class"": ""LIER""}, {""r"": 1.6035372, ""class"": ""LIER""}, {""r"": 1.9242446400000002, ""class"": ""LIER""}, {""r"": 2.24495208, ""class"": ""LIER""}, {""r"": 2.56565952, ""class"": ""LIER""}, {""r"": 2.88636696, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.2070744, ""class"": ""Bad_SNR (Lineless)""}]",10.258129431164427,10.174083078071808,152.722,[-16.3273 -16.6612 -18.1941 -19.5383 -20.3008 -20.6529 -20.9583]
1-94977,8612-3701,0.9476146138815792,Lineless,Lineless,Lineless,,False,,10.30684732100141,10.2411478624117,160.374,[ -3.65356 -14.8268  -17.8363  -19.5656  -20.3627  -20.776   -21.0624 ]
1-94958,8612-3702,0.1423858725614035,Lineless,Lineless,Lineless,,False,,9.515366429152598,9.400953953028216,146.321,[-11.858  -13.3361 -16.292  -17.7279 -18.4351 -18.762  -19.0334]
1-94934,8612-3703,0.4552993861194029,Lineless,Lineless,Lineless,,False,,10.729405367563311,10.627097412432198,30.7329,[-14.507  -15.7317 -18.6249 -20.5441 -21.4781 -21.8311 -22.0077]
1-95658,8612-3704,0.4680912358591549,Lineless,Lineless,Lineless,,False,,10.783834286632066,10.626009643790105,119.856,[-12.78   -12.6298 -18.9012 -20.7189 -21.5545 -21.9456 -22.1574]
1-95982,8612-6101,1.0157146930088496,eLIER,LIER,Bad_SNR (Lineless),0.802195,False,"[{""r"": 0.160439, ""class"": ""LIER""}, {""r"": 0.320878, ""class"": ""LIER""}, {""r"": 0.481317, ""class"": ""LIER""}, {""r"": 0.641756, ""class"": ""LIER""}, {""r"": 0.802195, ""class"": ""LIER""}, {""r"": 0.962634, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.123073, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.283512, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.443951, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.60439, ""class"": ""Bad_SNR (Lineless)""}]",10.591070174868781,10.532807866514565,163.591,[-13.2924 -15.0488 -18.3851 -20.1794 -21.036  -21.4617 -21.7938]
1-564483,8612-6102,1.641304198627451,eLIER,LIER,Bad_SNR (Lineless),0.772898,False,"[{""r"": 0.11041399999999998, ""class"": ""LIER""}, {""r"": 0.22082799999999997, ""class"": ""LIER""}, {""r"": 0.3312419999999999, ""class"": ""LIER""}, {""r"": 0.44165599999999994, ""class"": ""LIER""}, {""r"": 0.55207, ""class"": ""LIER""}, {""r"": 0.662484, ""class"": ""LIER""}, {""r"": 0.772898, ""class"": ""LIER""}, {""r"": 0.883312, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.993726, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.10414, ""class"": ""Bad_SNR (Lineless)""}]",10.618867773005533,10.560781510601254,163.069,[-12.3746 -15.9018 -18.6913 -20.436  -21.2085 -21.518  -21.8801]
1-94971,8612-6103,0.1399724658615833,Lineless,Lineless,Lineless,,False,,11.110754643547345,10.959067162877384,42.6349,[-15.548  -16.7288 -19.6854 -21.5647 -22.3597 -22.7519 -23.0453]
1-95843,8612-6104,13.3306279562406,SF,SF,SF,,False,"[{""r"": 0.15921916, ""class"": ""SF""}, {""r"": 0.31843832, ""class"": ""SF""}, {""r"": 0.47765747999999997, ""class"": ""SF""}, {""r"": 0.63687664, ""class"": ""SF""}, {""r"": 0.7960958, ""class"": ""SF""}, {""r"": 0.95531496, ""class"": ""SF""}, {""r"": 1.11453412, ""class"": ""SF""}, {""r"": 1.27375328, ""class"": ""SF""}, {""r"": 1.43297244, ""class"": ""SF""}, {""r"": 1.5921915999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7514107599999997, ""class"": ""Bad_SNR (Lineless)""}]",10.617119912994458,10.440085344784677,132.167,[-17.3417 -17.9716 -19.3316 -20.7527 -21.4764 -21.7946 -22.085 ]
1-95770,8612-9101,42.55069230327869,SF,SF,SF,,False,"[{""r"": 0.28124, ""class"": ""SF""}, {""r"": 0.56248, ""class"": ""SF""}, {""r"": 0.84372, ""class"": ""SF""}, {""r"": 1.12496, ""class"": ""SF""}, {""r"": 1.4062, ""class"": ""SF""}, {""r"": 1.6874399999999998, ""class"": ""SF""}, {""r"": 1.9686799999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.24992, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.53116, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.8124, ""class"": ""Bad_SNR (Lineless)""}]",10.071226390506508,9.874332195164424,11.9326,[-18.1131 -18.5995 -19.3554 -20.2052 -20.6275 -20.8279 -20.9824]
1-96154,8612-9102,7.722985594219653,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,9.260841458249143,9.249164101827514,140.968,[-14.3088 -14.7956 -16.2635 -17.4741 -18.0583 -18.3437 -18.4906]
1-560933,8613-12701,29.503513766666668,SF,SF,SF,,False,"[{""r"": 0.18550434, ""class"": ""SF""}, {""r"": 0.37100868, ""class"": ""SF""}, {""r"": 0.5565130199999999, ""class"": ""SF""}, {""r"": 0.74201736, ""class"": ""SF""}, {""r"": 0.9275217, ""class"": ""SF""}, {""r"": 1.11302604, ""class"": ""SF""}, {""r"": 1.29853038, ""class"": ""SF""}, {""r"": 1.4840347200000001, ""class"": ""SF""}, {""r"": 1.6695390600000002, ""class"": ""SF""}, {""r"": 1.8550434000000002, ""class"": ""Bad_SNR (Lineless)""}]",10.07417256434947,10.082552008942503,14.554,[-15.7643 -16.2013 -18.3907 -19.519  -20.0782 -20.348  -20.5871]
1-136125,8613-12702,8.7954166003517,cLIER,LIER,SF,,True,"[{""r"": 0.21810296, ""class"": ""Sy""}, {""r"": 0.43620592, ""class"": ""SF""}, {""r"": 0.6543088800000001, ""class"": ""SF""}, {""r"": 0.87241184, ""class"": ""SF""}, {""r"": 1.0905148, ""class"": ""SF""}, {""r"": 1.30861776, ""class"": ""SF""}, {""r"": 1.52672072, ""class"": ""SF""}, {""r"": 1.7448236799999999, ""class"": ""SF""}, {""r"": 1.9629266399999998, ""class"": ""SF""}, {""r"": 2.1810296, ""class"": ""Bad_SNR (Lineless)""}]",10.258677980961467,10.119800066362133,70.6022,[-16.6253 -17.0945 -18.4171 -19.8245 -20.5167 -20.836  -21.1043]
1-177270,8613-12703,50.30746073426573,SF,SF,SF,,False,"[{""r"": 0.3503621, ""class"": ""SF""}, {""r"": 0.7007242, ""class"": ""SF""}, {""r"": 1.0510863000000001, ""class"": ""SF""}, {""r"": 1.4014484, ""class"": ""SF""}, {""r"": 1.7518105, ""class"": ""SF""}, {""r"": 2.1021726, ""class"": ""SF""}, {""r"": 2.4525346999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.8028967999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.1532588999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.5036209999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.8539830999999993, ""class"": ""Bad_SNR (Lineless)""}]",9.640554972601816,9.71954423797587,140.166,[-18.2198 -18.7578 -19.3807 -20.115  -20.3799 -20.468  -20.5896]
1-176538,8613-12704,0.3217257059526066,Lineless,Lineless,Lineless,,False,,11.088072269312283,10.894484429945061,3.01062,[-15.6769 -16.7235 -19.7842 -21.5874 -22.3263 -22.6851 -22.9263]
1-176803,8613-12705,0.3056564087430229,Lineless,Lineless,Lineless,,False,,11.697855043292755,11.518245383908674,170.593,[-16.1626 -17.9425 -21.2964 -23.0137 -23.8324 -24.2298 -24.4713]
1-177127,8613-1902,34.01002596774194,SF,SF,SF,,False,"[{""r"": 0.3452138, ""class"": ""SF""}, {""r"": 0.6904276, ""class"": ""SF""}, {""r"": 1.0356414, ""class"": ""SF""}, {""r"": 1.3808552, ""class"": ""SF""}, {""r"": 1.726069, ""class"": ""SF""}, {""r"": 2.0712828, ""class"": ""SF""}, {""r"": 2.4164966000000003, ""class"": ""SF""}, {""r"": 2.7617104, ""class"": ""SF""}, {""r"": 3.1069242, ""class"": ""SF""}, {""r"": 3.4521379999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.7973517999999995, ""class"": ""Bad_SNR (Lineless)""}]",9.326833375658016,9.257061486490818,96.257,[-15.7474 -16.2079 -17.1425 -18.1181 -18.5776 -18.8575 -18.9515]
1-176422,8613-3701,1.296930834329897,eLIER,LIER,Bad_SNR (Lineless),0.88123704,False,"[{""r"": 0.14687284, ""class"": ""LIER""}, {""r"": 0.29374568, ""class"": ""LIER""}, {""r"": 0.44061852, ""class"": ""LIER""}, {""r"": 0.58749136, ""class"": ""LIER""}, {""r"": 0.7343642, ""class"": ""LIER""}, {""r"": 0.88123704, ""class"": ""LIER""}, {""r"": 1.0281098800000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.17498272, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.32185556, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4687283999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6156012399999997, ""class"": ""Bad_SNR (Lineless)""}]",10.507218799082933,10.420988240139323,156.981,[-14.1358 -15.098  -18.2499 -20.0466 -20.8307 -21.2438 -21.5044]
1-136111,8613-3702,1.275531531818182,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,10.963487021473053,10.899241969568317,135.483,[-15.4413 -16.2583 -19.2463 -21.2613 -22.0678 -22.3168 -22.6083]
1-177221,8613-3703,0.1937566959655172,Lineless,Lineless,Lineless,,False,,10.580032673065013,10.506993170148204,172.066,[-15.8812 -15.1088 -18.5194 -20.261  -21.0663 -21.4098 -21.6191]
1-176829,8613-3704,0.1267976599932126,Lineless,Lineless,Lineless,,False,,10.694906906840686,10.433805023948869,74.6049,[-14.6608 -16.4643 -18.948  -20.6804 -21.4603 -21.7523 -22.2026]
1-176879,8613-6101,19.989808557692307,SF,SF,SF,,False,"[{""r"": 0.2257636, ""class"": ""SF""}, {""r"": 0.4515272, ""class"": ""SF""}, {""r"": 0.6772908, ""class"": ""SF""}, {""r"": 0.9030544, ""class"": ""SF""}, {""r"": 1.128818, ""class"": ""SF""}, {""r"": 1.3545816000000002, ""class"": ""SF""}, {""r"": 1.5803452000000002, ""class"": ""SF""}, {""r"": 1.8061088000000003, ""class"": ""SF""}, {""r"": 2.0318724, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.257636, ""class"": ""Bad_SNR (Lineless)""}]",10.479229694812041,10.389922338773985,117.619,[-18.0383 -18.448  -19.4961 -20.6368 -21.2254 -21.4833 -21.7218]
1-177135,8613-6102,0.241661379175102,Lineless,Lineless,Lineless,,False,,11.53137799571691,11.355470676937438,56.7662,[-15.5705 -17.3523 -20.5613 -22.6108 -23.4275 -23.7987 -24.0364]
1-177145,8613-6104,0.6855099529722222,Lineless,Lineless,Lineless,,False,,11.239819820035178,11.105901724811146,146.198,[-15.4071 -17.0488 -20.132  -21.9134 -22.7114 -23.0629 -23.3396]
1-176402,8613-9101,5.492238632061069,SF,SF,SF,,False,"[{""r"": 0.25320404, ""class"": ""LIER""}, {""r"": 0.50640808, ""class"": ""SF""}, {""r"": 0.7596121200000001, ""class"": ""SF""}, {""r"": 1.01281616, ""class"": ""SF""}, {""r"": 1.2660202, ""class"": ""SF""}, {""r"": 1.51922424, ""class"": ""SF""}, {""r"": 1.77242828, ""class"": ""SF""}, {""r"": 2.02563232, ""class"": ""SF""}, {""r"": 2.27883636, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.5320404, ""class"": ""Bad_SNR (Lineless)""}]",10.399360432009601,10.30699085012284,172.009,[-15.032  -16.3505 -18.5599 -20.0507 -20.7662 -21.0874 -21.3533]
1-634328,8613-9102,1.320172191030928,eLIER,LIER,Bad_SNR (Lineless),0.4575166,False,"[{""r"": 0.22875830000000003, ""class"": ""LIER""}, {""r"": 0.45751660000000005, ""class"": ""LIER""}, {""r"": 0.6862749000000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9150332000000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1437915, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3725498, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6013081, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8300664, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0588247, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.287583, ""class"": ""Bad_SNR (Lineless)""}]",11.290510960383541,11.098065435167946,172.124,[-16.5861 -17.847  -20.2637 -22.0534 -22.8773 -23.2435 -23.5577]
1-177177,8614-12701,2.2520515850563547,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,11.639937483002305,11.273848188570557,65.2025,[-17.1841 -18.4051 -21.1107 -22.8878 -23.6979 -24.0736 -24.3905]
1-547120,8614-12702,30.1722539353362,SF,SF,SF,,False,"[{""r"": 0.15753299999999998, ""class"": ""SF""}, {""r"": 0.31506599999999996, ""class"": ""SF""}, {""r"": 0.47259899999999994, ""class"": ""SF""}, {""r"": 0.6301319999999999, ""class"": ""SF""}, {""r"": 0.7876649999999998, ""class"": ""SF""}, {""r"": 0.9451979999999998, ""class"": ""SF""}, {""r"": 1.1027309999999997, ""class"": ""SF""}, {""r"": 1.2602639999999996, ""class"": ""SF""}, {""r"": 1.4177969999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5753299999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7328629999999994, ""class"": ""Bad_SNR (Lineless)""}]",9.449964105323572,9.352014558437396,102.847,[-16.775  -17.0948 -17.8772 -18.7583 -19.1126 -19.298  -19.3741]
1-547191,8614-12703,3.066135448601921,Sy,Sy,LIER,,True,"[{""r"": 0.12325388, ""class"": ""Sy""}, {""r"": 0.24650776, ""class"": ""Sy""}, {""r"": 0.36976164, ""class"": ""Sy""}, {""r"": 0.49301552, ""class"": ""Sy""}, {""r"": 0.6162694, ""class"": ""Sy""}, {""r"": 0.73952328, ""class"": ""LIER""}, {""r"": 0.86277716, ""class"": ""SF""}, {""r"": 0.9860310400000001, ""class"": ""SF""}, {""r"": 1.1092849200000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2325388000000002, ""class"": ""Bad_SNR (Lineless)""}]",10.579585833318934,10.487132716880298,104.371,[-16.7925 -17.2163 -18.9633 -20.3739 -21.103  -21.43   -21.6963]
1-136307,8614-12704,5.810594970370371,SF,SF,SF,,False,"[{""r"": 0.20719848000000002, ""class"": ""SF""}, {""r"": 0.41439696000000004, ""class"": ""SF""}, {""r"": 0.6215954400000001, ""class"": ""SF""}, {""r"": 0.8287939200000001, ""class"": ""SF""}, {""r"": 1.0359924, ""class"": ""SF""}, {""r"": 1.24319088, ""class"": ""SF""}, {""r"": 1.45038936, ""class"": ""SF""}, {""r"": 1.65758784, ""class"": ""SF""}, {""r"": 1.8647863199999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0719848, ""class"": ""Bad_SNR (Lineless)""}]",10.529167182538892,10.32204554218833,68.8544,[-16.0962 -16.6663 -18.4233 -20.124  -20.9554 -21.3705 -21.7076]
1-634579,8614-12705,0.289567276333375,Lineless,Lineless,Lineless,,False,,10.725026631703916,10.590237546918136,5.26843,[-14.0839 -14.9199 -18.9777 -20.6196 -21.3831 -21.7742 -22.0334]
1-546805,8614-1901,24.799215483146067,SF,SF,SF,,False,"[{""r"": 0.11253065, ""class"": ""SF""}, {""r"": 0.2250613, ""class"": ""SF""}, {""r"": 0.33759195, ""class"": ""SF""}, {""r"": 0.4501226, ""class"": ""SF""}, {""r"": 0.56265325, ""class"": ""SF""}, {""r"": 0.6751839, ""class"": ""SF""}, {""r"": 0.7877145499999999, ""class"": ""SF""}, {""r"": 0.9002451999999999, ""class"": ""SF""}, {""r"": 1.01277585, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1253065, ""class"": ""Bad_SNR (Lineless)""}]",9.122127371511368,9.21183576332262,94.8126,[-15.9514 -16.2243 -17.003  -17.875  -18.3008 -18.4368 -18.4891]
1-176525,8614-1902,0.4797661941891892,Lineless,Lineless,Lineless,,False,,10.171173363180346,10.084622743170925,57.8353,[-11.8766 -14.2927 -17.5366 -19.2677 -20.0141 -20.4038 -20.651 ]
1-177203,8614-3701,2.3888337737373737,cLIER,LIER,SF,0.79658836,True,"[{""r"": 0.19914709, ""class"": ""Sy""}, {""r"": 0.39829418, ""class"": ""LIER""}, {""r"": 0.59744127, ""class"": ""LIER""}, {""r"": 0.79658836, ""class"": ""LIER""}, {""r"": 0.99573545, ""class"": ""SF""}, {""r"": 1.19488254, ""class"": ""SF""}, {""r"": 1.3940296300000001, ""class"": ""SF""}, {""r"": 1.5931767200000002, ""class"": ""SF""}, {""r"": 1.7923238100000003, ""class"": ""SF""}, {""r"": 1.9914709000000004, ""class"": ""Bad_SNR (Lineless)""}]",10.595745263485199,10.490558206711134,145.704,[-16.3137 -16.6396 -18.7349 -20.3723 -21.1268 -21.4032 -21.6839]
1-546819,8614-3703,3.035450161954625,eLIER,LIER,LIER,0.96044856,False,"[{""r"": 0.12005607, ""class"": ""LIER""}, {""r"": 0.24011214, ""class"": ""LIER""}, {""r"": 0.36016821, ""class"": ""LIER""}, {""r"": 0.48022428, ""class"": ""LIER""}, {""r"": 0.60028035, ""class"": ""LIER""}, {""r"": 0.72033642, ""class"": ""LIER""}, {""r"": 0.8403924899999999, ""class"": ""LIER""}, {""r"": 0.9604485599999999, ""class"": ""LIER""}, {""r"": 1.0805046299999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2005606999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3206167699999998, ""class"": ""Bad_SNR (Lineless)""}]",10.802383026535463,10.658886738827002,150.128,[-15.6869 -16.3575 -19.0018 -20.7116 -21.556  -21.9987 -22.3287]
1-177252,8614-3704,0.3787901478895918,Lineless,Lineless,Lineless,,False,,10.381661893197622,10.235273350242927,147.177,[-12.6793 -14.74   -17.9941 -19.7505 -20.5399 -20.9218 -21.1795]
1-177061,8614-6101,28.411561565891475,SF,SF,SF,,False,"[{""r"": 0.2941931, ""class"": ""SF""}, {""r"": 0.5883862, ""class"": ""SF""}, {""r"": 0.8825793, ""class"": ""SF""}, {""r"": 1.1767724, ""class"": ""SF""}, {""r"": 1.4709655, ""class"": ""SF""}, {""r"": 1.7651586, ""class"": ""SF""}, {""r"": 2.0593516999999997, ""class"": ""SF""}, {""r"": 2.3535448, ""class"": ""SF""}, {""r"": 2.6477379, ""class"": ""SF""}, {""r"": 2.9419310000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.547228110148271,10.481068372042703,34.6233,[-17.8675 -18.6886 -19.8167 -20.9966 -21.5431 -21.7359 -21.9689]
1-560941,8614-6102,11.67317443125,SF,SF,SF,,False,"[{""r"": 0.197217, ""class"": ""SF""}, {""r"": 0.394434, ""class"": ""SF""}, {""r"": 0.591651, ""class"": ""SF""}, {""r"": 0.788868, ""class"": ""SF""}, {""r"": 0.986085, ""class"": ""SF""}, {""r"": 1.183302, ""class"": ""SF""}, {""r"": 1.380519, ""class"": ""SF""}, {""r"": 1.577736, ""class"": ""SF""}, {""r"": 1.774953, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.97217, ""class"": ""Bad_SNR (Lineless)""}]",10.206464263038011,10.176276518515419,79.8096,[-16.4027 -17.1674 -18.3887 -19.6942 -20.3977 -20.7164 -20.9934]
1-560942,8614-6103,0.4229389739737865,Lineless,Lineless,Lineless,,False,,11.334210397648281,11.02620629708312,164.257,[-16.8227   -8.88848 -20.1706  -22.0416  -22.8553  -23.3514  -23.6097 ]
1-546818,8614-6104,1.7240896501986758,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,9.637683817771336,9.559373898864617,128.819,[-13.1283 -13.9275 -16.4321 -18.0378 -18.762  -19.094  -19.3001]
1-176554,8614-9101,0.3799589121628967,Lineless,Lineless,Lineless,,False,,10.740284509451087,10.463093808937636,16.7301,[-14.2776 -15.8359 -19.0469 -20.6708 -21.4395 -21.8036 -22.0903]
1-547143,8614-9102,5.754493354475983,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.15623919, ""class"": ""SF""}, {""r"": 0.31247838, ""class"": ""SF""}, {""r"": 0.46871757000000003, ""class"": ""SF""}, {""r"": 0.62495676, ""class"": ""SF""}, {""r"": 0.78119595, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.93743514, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.09367433, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.24991352, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.40615271, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5623919, ""class"": ""Bad_SNR (Lineless)""}]",11.137002608465966,10.91413257110994,28.5667,[-17.6265 -18.3262 -20.0398 -21.6743 -22.4931 -22.8693 -23.1724]
1-179900,8615-12701,15.41663190459184,SF,SF,SF,,False,"[{""r"": 0.30568103999999996, ""class"": ""SF""}, {""r"": 0.6113620799999999, ""class"": ""SF""}, {""r"": 0.9170431199999999, ""class"": ""SF""}, {""r"": 1.2227241599999998, ""class"": ""SF""}, {""r"": 1.5284052, ""class"": ""SF""}, {""r"": 1.83408624, ""class"": ""SF""}, {""r"": 2.13976728, ""class"": ""SF""}, {""r"": 2.44544832, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.75112936, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.0568104000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.636469842165923,10.2826991327168,12.6845,[-17.4662 -18.2997 -19.6032 -20.8731 -21.4872 -21.7258 -22.0072]
1-596218,8615-12702,28.28574500616493,SF,SF,SF,,False,"[{""r"": 0.19295468, ""class"": ""SF""}, {""r"": 0.38590936, ""class"": ""SF""}, {""r"": 0.57886404, ""class"": ""SF""}, {""r"": 0.77181872, ""class"": ""SF""}, {""r"": 0.9647733999999999, ""class"": ""SF""}, {""r"": 1.1577280799999998, ""class"": ""SF""}, {""r"": 1.3506827599999998, ""class"": ""SF""}, {""r"": 1.5436374399999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7365921199999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9295467999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1225014799999995, ""class"": ""Bad_SNR (Lineless)""}]",9.925765748945672,9.682298542107937,141.791,[-17.0781 -17.5998 -18.5102 -19.512  -19.9944 -20.2351 -20.4386]
1-289865,8615-12703,0.2790982176900735,Lineless,Lineless,Lineless,,False,,11.15809097318556,10.98608123945816,154.486,[-14.2348 -16.9139 -19.9767 -21.7338 -22.5265 -22.8535 -23.1587]
1-550913,8615-12704,0.490602442855388,Lineless,Lineless,Lineless,,False,,11.65537569463021,11.43423347364477,61.0709,[-17.0564 -18.1792 -21.2939 -22.9716 -23.7294 -24.0828 -24.3971]
1-179795,8615-12705,9.306660494614004,Bad_SNR (Lineless),Bad_SNR (Lineless),SF,,False,,9.896635879533951,9.767759005047218,66.8422,[-15.9687 -16.3686 -18.1035 -19.2019 -19.7678 -19.9728 -20.2278]
1-180047,8615-1901,49.90744606666667,SF,SF,SF,,False,"[{""r"": 0.1959913, ""class"": ""SF""}, {""r"": 0.3919826, ""class"": ""SF""}, {""r"": 0.5879739, ""class"": ""SF""}, {""r"": 0.7839652, ""class"": ""SF""}, {""r"": 0.9799565, ""class"": ""SF""}, {""r"": 1.1759478, ""class"": ""SF""}, {""r"": 1.3719391, ""class"": ""SF""}, {""r"": 1.5679304, ""class"": ""SF""}, {""r"": 1.7639217, ""class"": ""SF""}, {""r"": 1.959913, ""class"": ""Bad_SNR (Lineless)""}]",8.766463412704134,8.757525083151148,29.9028,[-17.1139 -17.4634 -17.871  -18.5872 -18.7343 -18.7474 -18.8167]
1-179561,8615-1902,34.090471056603775,SF,SF,SF,,False,"[{""r"": 0.24842021, ""class"": ""SF""}, {""r"": 0.49684042, ""class"": ""SF""}, {""r"": 0.74526063, ""class"": ""SF""}, {""r"": 0.99368084, ""class"": ""SF""}, {""r"": 1.24210105, ""class"": ""SF""}, {""r"": 1.49052126, ""class"": ""SF""}, {""r"": 1.7389414699999999, ""class"": ""SF""}, {""r"": 1.9873616799999998, ""class"": ""SF""}, {""r"": 2.2357818899999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4842020999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.7326223099999996, ""class"": ""Bad_SNR (Lineless)""}]",9.802178299672157,9.776236865342629,106.135,[-16.1074 -16.7044 -17.8206 -18.8756 -19.4442 -19.7127 -19.9477]
1-550901,8615-3701,26.85051562352941,SF,SF,SF,,False,"[{""r"": 0.33030024, ""class"": ""SF""}, {""r"": 0.66060048, ""class"": ""SF""}, {""r"": 0.9909007200000001, ""class"": ""SF""}, {""r"": 1.32120096, ""class"": ""SF""}, {""r"": 1.6515012000000002, ""class"": ""SF""}, {""r"": 1.9818014400000004, ""class"": ""SF""}, {""r"": 2.3121016800000005, ""class"": ""SF""}, {""r"": 2.6424019200000006, ""class"": ""SF""}, {""r"": 2.9727021600000008, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.303002400000001, ""class"": ""Bad_SNR (Lineless)""}]",10.497108031777687,10.380426526024056,79.6942,[-18.1468 -18.6133 -20.1387 -20.8969 -21.4025 -21.7884 -21.9682]
1-635590,8615-3702,0.3587620490755813,Lineless,Lineless,Lineless,,False,,11.064323187262183,10.897018102498619,175.921,[-15.2567 -16.5547 -19.657  -21.4632 -22.2472 -22.6203 -22.921 ]
